WARNING -> applicationDidReceiveMemoryWarning()
finish
13.455322, 8.70166, 12.94754, 13.316406, 11.734375, 11.945465, 11.525635, 14.356934, 13.236206, 12.072754, 14.810425, 13.084656, 11.731934, 15.139526, 12.90918, 13.424561, 8.862305, 17.427002, 13.415527, 11.547119, 18.705566, 12.467285, 14.176392, 18.978897, 13.00882, 14.720947, 17.661133, 12.46582, 15.076294, 18.611572, 12.598145, 6.5705566, 16.663574, 12.044586, 6.444824, 15.614014, 12.62207, 6.6066895, 14.503418, 12.127319, 6.460205, 14.562988, 10.621094, 6.784668, 16.263672, 14.063599, 14.840332, 13.668213, 13.36377, 18.9021, 13.22168, 13.620605, 23.234497, 13.62793, 12.942566, 23.92102, 12.337402, 13.601318, 14.817505, 16.797974, 14.018051, 18.914124, 16.533203, 15.258057, 23.314209, 16.869873, 14.086365, 24.020172, 17.884827, 14.374268, 13.119507, 14.500244, 0.8798828, 0.9941406, 0.8256836, 0.96728516, 0.9267578, 0.73535156, 0.75146484, 0.7861328, 0.8574219, 0.6791992, 0.6352539, 0.8432617, 0.7001953, 0.7685547, 0.85595703, 0.98046875, 0.8515625, 0.69189453, 0.8432617, 0.79833984, 0.8491211, 0.80615234, 0.9448242, 0.8833008
13.455811, 8.695801, 12.944397, 13.30127, 11.697754, 11.916626, 11.487793, 14.291748, 13.166626, 12.042664, 14.744873, 12.977829, 11.697266, 15.079041, 12.802124, 13.426514, 8.860107, 17.439209, 13.466309, 11.538086, 18.717041, 12.546387, 14.161133, 18.986374, 13.096863, 14.666748, 17.652588, 12.551025, 15.048462, 18.597412, 12.614014, 6.5563965, 16.66748, 12.058838, 6.434082, 15.610107, 11.637451, 6.609131, 15.461914, 12.137085, 6.4487305, 14.560547, 10.631836, 6.774658, 16.25879, 14.091736, 14.849609, 13.688477, 13.315918, 18.911499, 13.222778, 13.61792, 23.235962, 13.646973, 12.9348755, 23.92627, 12.381348, 13.628662, 14.811401, 16.80188, 14.042816, 18.900024, 16.532227, 15.260498, 23.306885, 16.893738, 14.078064, 24.003525, 17.902588, 14.398193, 13.117859, 14.5, 0.88427734, 0.9892578, 0.8208008, 0.94628906, 0.91748047, 0.72558594, 0.77685547, 0.8520508, 0.8276367, 0.73828125, 0.63720703, 0.8496094, 0.6826172, 0.77490234, 0.86376953, 0.9824219, 0.87109375, 0.6855469, 0.8232422, 0.84716797, 0.8466797, 0.81396484, 0.94628906, 0.8691406
13.446045, 8.723145, 12.946442, 13.310547, 11.74292, 11.920898, 11.665283, 14.356201, 13.19812, 12.160278, 14.801636, 13.054016, 11.859863, 15.150024, 12.846802, 13.419189, 8.874756, 17.413574, 14.478516, 11.538574, 17.696777, 13.479004, 14.21228, 17.919922, 12.937012, 14.685791, 17.553223, 12.428955, 15.100037, 18.503418, 12.610107, 6.5756836, 16.634033, 12.037933, 6.4519043, 15.582275, 11.627441, 6.6228027, 15.455078, 12.115662, 6.463379, 14.543213, 10.60083, 6.7940674, 16.22937, 14.062561, 14.825073, 13.6813965, 13.309326, 18.907166, 13.303467, 13.610596, 23.268066, 13.736816, 13.933044, 24.010284, 11.419922, 13.598877, 14.812256, 16.798218, 14.011459, 18.886536, 16.516113, 15.237915, 23.263916, 16.843994, 14.0433655, 23.988983, 17.826172, 14.37793, 13.122131, 14.500244, 0.8901367, 0.9892578, 0.8857422, 0.953125, 0.9584961, 0.7524414, 0.7114258, 0.7158203, 0.81347656, 0.72998047, 0.64208984, 0.8232422, 0.6894531, 0.7524414, 0.86035156, 0.97753906, 0.8510742, 0.6489258, 0.8232422, 0.7949219, 0.8417969, 0.83203125, 0.9428711, 0.8823242
13.447266, 8.697754, 12.979675, 13.362549, 11.736816, 11.985748, 11.764648, 14.3984375, 13.269775, 12.303467, 14.8186035, 13.144897, 11.974014, 15.165894, 12.929382, 13.40918, 8.879517, 17.434082, 14.328613, 11.57959, 17.685791, 13.220337, 14.254395, 17.917175, 12.789917, 14.72168, 17.541016, 12.178589, 15.085205, 18.524902, 12.602783, 6.5717773, 16.682373, 12.038055, 6.441162, 15.634766, 12.619385, 6.5908203, 14.555664, 12.117737, 6.451172, 14.594482, 10.601318, 6.7806396, 16.291992, 14.040253, 14.803589, 13.694824, 13.243042, 18.905212, 13.341553, 13.609863, 23.249878, 13.788574, 13.947876, 23.965424, 11.431641, 14.445557, 14.765259, 15.737793, 12.972351, 18.855347, 17.50879, 15.252197, 23.270264, 16.83545, 14.074585, 23.99707, 17.82483, 14.350098, 13.106934, 14.5, 0.88916016, 0.99121094, 0.84375, 0.9223633, 0.97509766, 0.7558594, 0.86328125, 0.8857422, 0.8149414, 0.80908203, 0.65771484, 0.85302734, 0.71533203, 0.7973633, 0.83154297, 0.96972656, 0.85498047, 0.64453125, 0.82666016, 0.8300781, 0.83154297, 0.82421875, 0.9399414, 0.89404297
13.43457, 8.702148, 12.985977, 13.346436, 11.743408, 11.984207, 11.77063, 14.388672, 13.25293, 12.314209, 14.810669, 13.122559, 11.983734, 15.15686, 12.901062, 13.410889, 8.877502, 17.405518, 14.222656, 11.59082, 17.672607, 12.991791, 14.223511, 17.861938, 12.532227, 14.695801, 17.492676, 11.961731, 15.077637, 18.46582, 12.615967, 6.5664062, 16.657715, 12.036346, 6.44751, 15.614014, 12.633545, 6.595459, 14.547607, 12.114258, 6.45874, 14.585449, 10.593506, 6.788086, 16.277344, 13.991241, 14.760254, 13.697754, 13.189575, 18.874634, 13.33374, 13.614746, 23.239502, 13.741211, 12.918213, 23.91687, 12.379395, 14.4375, 14.699219, 15.718506, 12.936829, 18.832886, 17.456055, 15.221924, 23.235962, 16.784302, 14.043976, 23.975006, 17.73877, 14.332275, 13.088013, 14.499512, 0.89404297, 0.99121094, 0.85302734, 0.91748047, 0.9770508, 0.7661133, 0.8769531, 0.89208984, 0.6826172, 0.85009766, 0.6533203, 0.8442383, 0.71972656, 0.78466797, 0.8364258, 0.96240234, 0.8671875, 0.6645508, 0.8227539, 0.8330078, 0.8520508, 0.8359375, 0.93115234, 0.8989258
13.439941, 8.688965, 12.974304, 13.308594, 11.707275, 11.978699, 11.663818, 14.302246, 13.258545, 12.159546, 14.774414, 13.102173, 11.851685, 15.121765, 12.902039, 13.407227, 8.885315, 17.401367, 14.209961, 11.615723, 17.679688, 12.974457, 14.236816, 17.85144, 11.493652, 14.684326, 18.486572, 11.94577, 15.092773, 18.452148, 12.637451, 6.581543, 16.632812, 12.044952, 6.4609375, 15.591064, 12.649902, 6.5891113, 14.540527, 12.117798, 6.458252, 14.572998, 10.592529, 6.7945557, 16.260986, 13.968384, 14.78186, 13.691406, 13.233398, 18.895752, 13.380859, 13.612061, 23.252197, 13.775879, 13.93634, 23.972305, 11.419922, 14.407227, 14.721924, 15.716309, 12.930237, 18.845825, 17.459229, 15.214478, 23.225708, 16.758667, 14.0347595, 23.981232, 17.718262, 14.304443, 13.093933, 14.499023, 0.8876953, 0.99121094, 0.8901367, 0.94433594, 0.9589844, 0.77490234, 0.8964844, 0.88671875, 0.6777344, 0.85302734, 0.6875, 0.8256836, 0.71533203, 0.77783203, 0.8442383, 0.9741211, 0.85058594, 0.64746094, 0.8222656, 0.8676758, 0.8510742, 0.8388672, 0.9291992, 0.90234375
13.440186, 8.692383, 12.973663, 13.301758, 11.666992, 12.0013275, 11.436523, 14.267334, 13.334717, 12.00116, 14.770508, 13.1875, 11.592773, 15.090576, 13.028015, 13.395996, 8.903137, 17.436768, 14.203857, 11.654785, 17.693604, 13.099182, 14.290039, 17.905273, 12.674561, 14.784424, 17.52832, 12.093689, 15.126587, 18.524414, 12.636963, 6.595215, 16.641113, 12.056763, 6.467041, 15.59082, 12.643311, 6.57959, 14.535156, 12.124329, 6.4536133, 14.568115, 10.601318, 6.795166, 16.257568, 13.9704895, 14.802246, 13.689453, 13.232056, 18.914246, 13.397705, 13.590088, 23.276367, 13.848145, 13.926758, 24.004044, 11.509277, 14.390137, 14.74292, 15.717529, 13.975693, 18.884827, 16.519043, 15.23877, 23.302246, 16.898376, 14.062622, 24.035645, 17.91217, 14.266846, 13.107056, 14.499023, 0.89160156, 0.98339844, 0.7260742, 0.94628906, 0.88134766, 0.77197266, 0.9199219, 0.8803711, 0.7998047, 0.81103516, 0.7050781, 0.8129883, 0.7001953, 0.7729492, 0.8510742, 0.98535156, 0.84765625, 0.6035156, 0.8515625, 0.8833008, 0.84277344, 0.828125, 0.94677734, 0.9033203
13.431885, 8.682861, 12.991806, 13.309082, 11.6521, 12.082092, 13.365967, 14.343018, 11.490234, 11.848511, 14.843018, 13.37793, 12.386475, 15.166382, 12.186401, 13.402832, 8.906616, 17.412842, 14.304199, 11.640137, 17.641602, 13.342041, 14.288818, 17.746338, 11.816772, 14.733887, 18.395996, 12.274902, 15.149658, 18.339844, 12.646973, 6.584717, 16.646729, 12.067139, 6.458252, 15.595459, 12.652832, 6.5671387, 14.542236, 12.136475, 6.446289, 14.570557, 10.612061, 6.788208, 16.259033, 13.91626, 14.761841, 13.685791, 13.235718, 18.912292, 13.436768, 13.595947, 23.289307, 13.880859, 13.935913, 24.025513, 11.540283, 14.345947, 14.748047, 15.723633, 13.9314575, 18.895813, 16.495117, 15.236206, 23.337646, 16.94696, 14.074707, 24.051788, 17.987228, 14.223999, 13.096985, 14.499023, 0.89990234, 0.9716797, 0.7680664, 0.9033203, 0.8378906, 0.7783203, 0.88720703, 0.74316406, 0.8574219, 0.8588867, 0.6958008, 0.8208008, 0.6875, 0.78271484, 0.85791016, 0.9770508, 0.82910156, 0.5810547, 0.8564453, 0.9165039, 0.83251953, 0.81591797, 0.9399414, 0.9042969
13.427002, 8.6813965, 12.987427, 13.275391, 11.614746, 12.176392, 13.269775, 14.295654, 11.565918, 11.735596, 14.80603, 13.4296875, 12.260742, 15.136108, 12.289551, 13.412109, 8.882935, 17.410889, 13.472656, 11.550293, 18.723877, 12.566162, 14.130249, 18.92572, 13.111267, 14.608398, 17.561035, 12.571289, 15.001968, 18.53125, 12.655762, 6.5878906, 16.621582, 12.07489, 6.4711914, 15.56958, 11.669922, 6.592285, 15.460205, 12.1427, 6.458252, 14.539795, 10.623779, 6.802246, 16.225586, 13.951355, 14.77063, 13.692871, 13.180054, 18.935913, 13.375977, 13.62207, 23.27124, 13.8046875, 13.934937, 23.997345, 11.48291, 14.385986, 14.783325, 15.713135, 13.021591, 18.85669, 17.450684, 15.237671, 23.26123, 16.860352, 14.05246, 23.983109, 17.866089, 14.256348, 13.112793, 14.500244, 0.9003906, 0.94140625, 0.81689453, 0.83691406, 0.8618164, 0.7709961, 0.7871094, 0.8408203, 0.75439453, 0.71972656, 0.6875, 0.7988281, 0.6777344, 0.7504883, 0.87841797, 0.98095703, 0.86279297, 0.6298828, 0.8354492, 0.9008789, 0.8564453, 0.84277344, 0.9428711, 0.9067383
13.401367, 8.692871, 12.966217, 13.154785, 11.538086, 12.211792, 13.095459, 14.248657, 11.620605, 11.560303, 14.769531, 13.452393, 12.10614, 15.079102, 12.365967, 12.473145, 8.898743, 18.243286, 13.691162, 11.431641, 18.759033, 12.739746, 14.143311, 19.17456, 13.36377, 14.593262, 17.80188, 12.821777, 14.982208, 18.790527, 12.6779785, 6.5925293, 16.553223, 12.074768, 6.4716797, 15.51416, 11.677246, 6.6271973, 15.411621, 11.139893, 6.4594727, 15.435059, 10.622559, 6.8077393, 16.1427, 13.887268, 14.783447, 13.686523, 13.230225, 18.921204, 13.327393, 13.681641, 23.214722, 13.611816, 13.084412, 23.884644, 12.236816, 14.309326, 14.82312, 15.718018, 13.02446, 18.864136, 17.418213, 15.22583, 23.231323, 16.843506, 14.01236, 23.946777, 17.773193, 14.164917, 13.111755, 14.500244, 0.9145508, 0.88378906, 0.8598633, 0.72802734, 0.86035156, 0.828125, 0.76220703, 0.90722656, 0.7236328, 0.8754883, 0.67333984, 0.78125, 0.7265625, 0.7578125, 0.90234375, 0.9824219, 0.86083984, 0.7338867, 0.88623047, 0.93603516, 0.8652344, 0.85791016, 0.9316406, 0.9111328
